map_file_name,paths_file_name,adv_agent_id,adv_damage_steps,ms_original_path,ms_mdr_path,mdr_expanded_nodes,mdr_visited_nodes,mdr_run_time_seconds,comment
data/Room1_56x55.txt,003.path,1,2,34,36,1748,8713,132.8139557,
data/Room1_56x55.txt,004.path,2,1,34,35,32,165,5.406890099999941,
data/Room1_56x55.txt,004.path,2,2,34,36,1749,8834,142.07786299999998,
data/Room1_56x55.txt,004.path,4,1,34,35,32,164,4.337763500000051,
data/Room1_56x55.txt,004.path,4,2,34,36,1746,8650,124.4272588,
data/Room1_56x55.txt,004.path,3,1,32,33,34,173,5.1648960999999645,
data/Room1_56x55.txt,004.path,3,2,32,34,1913,9552,119.05860159999997,
data/Room1_56x55.txt,004.path,1,1,34,35,32,164,5.110457200000042,
data/Room1_56x55.txt,004.path,1,2,34,36,1748,8713,136.33382059999997,
data/Room1_56x55.txt,005.path,1,1,34,35,32,164,5.184511400000019,
data/Room1_56x55.txt,005.path,1,2,34,36,1748,8713,137.53075509999996,
data/Room1_56x55.txt,005.path,2,1,34,35,32,165,5.829037599999992,
data/Room1_56x55.txt,005.path,2,2,34,36,1749,8834,152.0350588,
data/Room1_56x55.txt,005.path,4,1,34,35,32,164,5.162843100000032,
data/Room1_56x55.txt,005.path,4,2,34,36,1746,8650,121.64592909999999,
data/Room1_56x55.txt,005.path,3,1,32,33,34,173,4.102877299999932,
data/Room1_56x55.txt,005.path,3,2,32,34,1913,9552,123.52831259999994,
data/Room1_56x55.txt,006.path,3,1,33,34,33,168,4.659286699999939,
data/Room1_56x55.txt,006.path,3,2,33,35,1822,9100,120.21760510000001,
data/Room1_56x55.txt,006.path,2,1,33,35,32,165,6.300100499999985,
data/Room1_56x55.txt,006.path,2,2,33,36,1749,8834,166.3011725,
data/Room1_56x55.txt,006.path,4,1,33,34,33,171,5.184595599999966,
data/Room1_56x55.txt,006.path,4,2,33,35,1906,9436,130.02987630000007,
data/Room1_56x55.txt,006.path,1,1,33,34,32,164,5.83043049999992,
data/Room1_56x55.txt,006.path,1,2,33,35,1748,8713,150.91440539999996,
data/Room1_56x55.txt,007.path,1,1,34,35,32,164,5.08880669999985,
data/Room1_56x55.txt,007.path,1,2,34,36,1748,8713,136.04203540000003,
data/Room1_56x55.txt,007.path,4,1,34,35,32,164,4.525957299999845,
data/Room1_56x55.txt,007.path,4,2,34,36,1746,8650,127.52986769999984,
data/Room1_56x55.txt,007.path,2,1,34,35,32,165,6.546090900000081,
data/Room1_56x55.txt,007.path,2,2,34,36,1749,8834,149.63973879999992,
data/Room1_56x55.txt,007.path,3,1,32,33,34,173,4.538608900000099,
data/Room1_56x55.txt,007.path,3,2,32,34,1913,9552,121.32762090000006,
data/Room1_56x55.txt,008.path,2,1,34,35,32,165,5.298358200000166,
data/Room1_56x55.txt,008.path,2,2,34,36,1749,8834,141.8493437000002,
data/Room1_56x55.txt,008.path,4,1,34,35,32,164,4.39739829999985,
data/Room1_56x55.txt,008.path,4,2,34,36,1746,8650,125.85028139999986,
data/Room1_56x55.txt,008.path,3,1,32,33,34,173,8.366944699999976,
data/Room1_56x55.txt,008.path,3,2,32,34,1913,9552,110.05555319999985,
data/Room1_56x55.txt,008.path,1,1,34,35,32,164,5.4001003000000765,
data/Room1_56x55.txt,008.path,1,2,34,36,1748,8713,135.3906110999999,
data/Room1_56x55.txt,009.path,3,1,33,34,33,168,4.625265399999989,
data/Room1_56x55.txt,009.path,3,2,33,35,1822,9100,143.64535549999982,
data/Room1_56x55.txt,009.path,2,1,33,35,32,165,7.953697499999862,
data/Room1_56x55.txt,009.path,2,2,33,36,1749,8834,187.25404049999997,
data/Room1_56x55.txt,009.path,4,1,33,34,33,171,3.6360795999999027,
data/Room1_56x55.txt,009.path,4,2,33,35,1906,9436,74.8493076000002,
data/Room1_56x55.txt,009.path,1,1,33,34,32,164,2.911341099999845,
data/Room1_56x55.txt,009.path,1,2,33,35,1748,8713,66.77200579999999,
